run_id,seed,policy,arm_id,phase_index,phase_id,rounds,evaluation_utility,collision_probability,effective_airtime,p95_delay_us,jain_fairness
c190f6b8aa80ec17,10331,adaptive_db_lbt,,1,high-n06-p045,16384,0.7797574749516203,0.02099609375,0.40009778803269225,22022.0,0.9989657071346689
c303c7b0dc58b728,10211,adaptive_db_lbt,,0,low-n04-p025,16384,0.6362622559743588,0.21368408203125,0.2955719927523379,112229.0,0.9979358366941758
c303c7b0dc58b728,10211,adaptive_db_lbt,,1,high-n06-p045,16384,0.7787768650809035,0.02532958984375,0.40444831832413347,24020.0,0.9989194693013892
c37d5040c78f8ee4,10181,adaptive_db_lbt,,0,low-n04-p025,16384,0.6346707014552614,0.20965576171875,0.29166526718848973,114230.0,0.9980486584663572
c37d5040c78f8ee4,10181,adaptive_db_lbt,,1,high-n06-p045,16384,0.7784702130032753,0.0225830078125,0.39727230414875075,22022.0,0.9991195907204501
c432e7cfc8525ed1,10223,adaptive_db_lbt,,0,low-n04-p025,16384,0.6381325666930789,0.2060546875,0.29515264881343334,112290.0,0.9983660668908036
c432e7cfc8525ed1,10223,adaptive_db_lbt,,1,high-n06-p045,16384,0.779860344402919,0.02001953125,0.39966307583195976,22022.0,0.9989766058142971
c5c7777a3700e9f4,10103,adaptive_db_lbt,,0,low-n04-p025,16384,0.6345789659662975,0.209716796875,0.29173939031067875,114195.0,0.9976751052444635
c5c7777a3700e9f4,10103,adaptive_db_lbt,,1,high-n06-p045,16384,0.7790881587742344,0.02203369140625,0.3991293998352856,22022.0,0.9987043450421051
c6e8a54ccbe2b22d,10169,tmc_db_lbt,,0,low-n04-p025,16384,0.6147862266217983,0.27252197265625,0.2841628319593622,116300.0,0.99718732739822
c6e8a54ccbe2b22d,10169,tmc_db_lbt,,1,high-n06-p045,16384,0.7838707573601066,0.01922607421875,0.4112291792246845,22022.0,0.9988466485196977
cdd343ad679eb146,10303,adaptive_db_lbt,,0,low-n04-p025,16384,0.6352190337156655,0.2081298828125,0.29197006715573026,114255.0,0.9982944461006408
cdd343ad679eb146,10303,adaptive_db_lbt,,1,high-n06-p045,16384,0.7771519366115608,0.02459716796875,0.39496553080278063,22023.0,0.9989841550084645
cf2b06bf439408a8,10313,tmc_db_lbt,,0,low-n04-p025,16384,0.6193446826578654,0.2750244140625,0.28923558510284336,112150.0,0.9993667734176276
cf2b06bf439408a8,10313,tmc_db_lbt,,1,high-n06-p045,16384,0.7898529957160281,0.01373291015625,0.4248684387361347,22022.0,0.9990342310291369
cfe7c549a6bfaffe,10223,tmc_db_lbt,,0,low-n04-p025,16384,0.6203001052818614,0.27032470703125,0.2898995398123547,112333.0,0.9984103063066672
cfe7c549a6bfaffe,10223,tmc_db_lbt,,1,high-n06-p045,16384,0.7880961612372577,0.0172119140625,0.4222646175470683,22022.0,0.9989768017115799
d085ab2db97bdb80,10321,tmc_db_lbt,,0,low-n04-p025,16384,0.6225333823838398,0.27044677734375,0.29147803278146656,110223.0,0.9994031973778653
d085ab2db97bdb80,10321,tmc_db_lbt,,1,high-n06-p045,16384,0.7885893528771982,0.017822265625,0.42443181776418304,22022.0,0.9987469400861616
d402fa13c4f09202,10273,adaptive_db_lbt,,0,low-n04-p025,16384,0.6366407658091107,0.21173095703125,0.2939929600809907,112237.0,0.9992015551197788
d402fa13c4f09202,10273,adaptive_db_lbt,,1,high-n06-p045,16384,0.7815300769289628,0.018798828125,0.4038111897734044,22022.0,0.998922162107234
d8db25f98ad1ad01,10259,adaptive_db_lbt,,0,low-n04-p025,16384,0.634718000512307,0.212890625,0.29339388247769077,114168.0,0.9987640878092303
d8db25f98ad1ad01,10259,adaptive_db_lbt,,1,high-n06-p045,16384,0.7750049177522472,0.02947998046875,0.3962918107159565,24021.0,0.9988749278923479
d8e4a218426aea14,10103,tmc_db_lbt,,0,low-n04-p025,16384,0.6161985524520818,0.27447509765625,0.2853794754707221,114242.0,0.9975565051277107
d8e4a218426aea14,10103,tmc_db_lbt,,1,high-n06-p045,16384,0.7872258999681253,0.018798828125,0.4210623991977893,22022.0,0.9987584218003367
d912193ccac3bec9,10321,adaptive_db_lbt,,0,low-n04-p025,16384,0.6376738712623734,0.21234130859375,0.2973273143753734,112169.0,0.9992882808570595
d912193ccac3bec9,10321,adaptive_db_lbt,,1,high-n06-p045,16384,0.7820236479173327,0.0189208984375,0.4054295898299921,22022.0,0.9988760277501308
daeb10eb8594a28c,10343,adaptive_db_lbt,,0,low-n04-p025,16384,0.6357740686359773,0.20855712890625,0.293985649754306,114195.0,0.9981444028333133
daeb10eb8594a28c,10343,adaptive_db_lbt,,1,high-n06-p045,16384,0.780998063807607,0.01885986328125,0.40240302382060594,22022.0,0.9987800650631523
dcd6b3bce3802392,10271,tmc_db_lbt,,0,low-n04-p025,16384,0.6145844676283531,0.2747802734375,0.28409032466061807,116187.0,0.9981222833025662
